chr1	55131245	55154899	+	Mob4	1	55131245
chr1	55170159	55226782	-	Rftn2	1	55226782
chr1	55237177	55240058	+	Mars2	1	55237177
chr1	55248711	55363753	-	Boll	4	55363753
chr1	55405946	55754285	+	Plcl1	1	55405946
chr1	56636044	56637451	-	Hsfy2	1	56637451
chr1	56793981	56980248	-	Satb2	3	56980248
chr1	57377620	57385423	+	1700066M21Rik	1	57377620
chr1	57388244	57406674	-	Tyw5	1	57406674
chr1	57406266	57417953	+	Maip1	1	57406266
chr1	57774861	57948397	+	Spats2l	2	57774861
chr1	57955101	57970084	-	Kctd18	1	57970084
chr1	57985340	58026277	+	Sgo2a	2	57985340
chr1	58029969	58106410	+	Aox1	1	58029969
chr1	58113136	58200452	+	Aox3	1	58113136
chr1	58210397	58268597	+	Aox4	1	58210397
chr1	58278326	58379264	+	Aox2	1	58278326
chr1	58392898	58407354	+	Bzw1	1	58392898
chr1	58411988	58424088	-	Clk1	1	58424088
chr1	58430993	58445486	-	Ppil3	2	58445486
chr1	58445151	58462276	+	Nif3l1	1	58445151
chr1	58462771	58505109	-	Orc2	2	58505109
chr1	58522806	58586333	-	Fam126b	2	58586333
chr1	58586397	58595964	+	Ndufb3	1	58586397
chr1	58658121	58695989	-	Flacc1	2	58695989
chr1	58711491	58758884	+	Cflar	4	58711491
chr1	58795374	58847503	+	Casp8	2	58795374
chr1	58900450	58973482	-	Trak2	1	58973482
chr1	58973522	58995122	+	Stradb	1	58973522
chr1	58997116	59094900	-	C2cd6	2	59094900
chr1	59100584	59120408	-	Tmem237	3	59120408
chr1	59120935	59163389	-	Mpp4	2	59163389
chr1	59162756	59237231	-	Als2	3	59237231
chr1	59256906	59352497	+	Cdk15	1	59256906
chr1	59482147	59486955	+	Fzd7	1	59482147
chr1	59516264	59636417	+	Gm973	2	59516264
chr1	59639434	59670834	-	Sumo1	1	59670834
chr1	59685006	59711510	+	Nop58	1	59685006
chr1	59764279	59878081	+	Bmpr2	1	59764279
chr1	59913006	59985348	+	Fam117b	1	59913006
chr1	59989068	60043122	-	Ica1l	2	60043122
chr1	60076868	60098500	-	Wdr12	3	60098500
chr1	60098247	60153953	+	Carf	2	60098247
chr1	60180599	60334705	+	Nbeal1	1	60180599
chr1	60343300	60388060	+	Cyp20a1	1	60343300
chr1	60409619	60481163	+	Abi2	1	60409619
chr1	60483185	60566765	-	Raph1	1	60566765
chr1	60746388	60773359	+	Cd28	1	60746388
chr1	60909025	60915832	+	Ctla4	1	60909025
chr1	60977914	61000320	+	Icos	1	60977914
chr1	61638824	62642284	+	Pard3b	1	61638824
chr1	62703317	62818692	+	Nrp2	2	62703317
chr1	63047801	63114267	-	Ino80d	1	63114267
chr1	63143592	63176822	-	Ndufs1	1	63176822
chr1	63176831	63180486	+	Eef1b2	1	63176831
chr1	63182571	63214281	-	Gpr1	2	63214281
chr1	63200358	63314575	+	Zdbf2	2	63200358
chr1	63445891	63596101	+	Adam23	1	63445891
chr1	63615968	63620821	+	Gm39653	1	63615968
chr1	63622851	63686927	-	Dytn	1	63686927
chr1	63698827	63730318	-	Mdh1b	1	63730318
chr1	63730625	63753385	+	Fastkd2	1	63730625
chr1	63754909	63769267	-	4933402D24Rik	1	63769267
chr1	64035663	64121389	-	Klf7	1	64121389
chr1	64532804	64604548	+	Creb1	1	64532804
chr1	64606473	64617764	-	Mettl21a	1	64617764
chr1	64691345	64725644	+	Ccnyl1	1	64691345
chr1	64730558	64737750	-	Fzd5	1	64737750
chr1	64789121	64956824	-	Plekhm3	1	64956824
chr1	65013078	65032759	-	Akr1cl	1	65032759
chr1	65048557	65051163	-	Cryge	1	65051163
chr1	65061838	65063440	-	Crygd	1	65063440
chr1	65071525	65073532	-	Crygc	1	65073532
chr1	65080222	65082290	-	Crygb	1	65082290
chr1	65100389	65103363	-	Cryga	1	65103363
chr1	65105285	65123214	-	D630023F18Rik	2	65123214
chr1	65158616	65186479	-	Idh1	2	65186479
chr1	65186685	65278696	+	Pikfyve	1	65186685
chr1	65311257	65389244	+	Pth2r	1	65311257
chr1	65926522	65928311	+	Crygf	1	65926522
chr1	66175329	66442583	+	Map2	2	66175329
chr1	66467934	66699150	+	Unc80	1	66467934
chr1	66700831	66719805	+	Rpe	1	66700831
chr1	66719243	66817595	-	Kansl1l	3	66817595
chr1	66830839	66863309	-	Acadl	1	66863309
chr1	66924295	66945056	-	Myl1	2	66945056
chr1	67000517	67038872	-	Lancl1	2	67038872
chr1	67123027	67231267	+	Cps1	1	67123027
chr1	68032186	69108059	-	Erbb4	1	69108059
chr1	69531207	69685960	-	Ikzf2	1	69685960
chr1	69826970	70725132	+	Spag16	3	69826970
chr1	70725715	70885397	+	Vwc2l	2	70725715
chr1	71027535	71102972	-	Bard1	1	71102972
chr1	71243090	71414910	-	Abca12	1	71414910
chr1	71557156	71579403	+	Atic	1	71557156
chr1	71585473	71653234	-	Fn1	1	71653234
chr1	72159233	72212314	-	Mreg	2	72212314
chr1	72259172	72284321	-	Pecr	1	72284321
chr1	72284373	72302995	+	Tmem169	1	72284373
chr1	72307421	72394953	+	Xrcc5	1	72307421
chr1	72427112	72537159	-	Marchf4	1	72537159
chr1	72583251	72636790	+	Smarcal1	1	72583251
chr1	72642980	72700579	-	Ankar	2	72700579
chr1	72711260	72713813	+	Rpl37a	1	72711260
chr1	72824480	72852474	+	Igfbp2	2	72824480
chr1	72858065	72874865	-	Igfbp5	1	72874865
chr1	73015074	73015899	-	Tnp1	1	73015899
chr1	73910232	74124548	-	Tns1	1	74124548
chr1	74125541	74148230	+	Rufy4	2	74125541
chr1	74153994	74161246	+	Cxcr2	1	74153994
chr1	74191785	74194631	-	Cxcr1	1	74194631
chr1	74236517	74268209	+	Arpc2	1	74236517
chr1	74278600	74279589	+	Gpbar1	1	74278600
chr1	74279840	74284738	-	Aamp	1	74284738
chr1	74285034	74353692	+	Pnkd	3	74285034
chr1	74288247	74304336	-	Tmbim1	1	74304336
chr1	74362135	74369321	+	Catip	1	74362135
chr1	74375203	74386051	+	Slc11a1	1	74375203
chr1	74391609	74397285	+	Ctdsp1	1	74391609
chr1	74409384	74435560	+	Vil1	1	74409384
chr1	74435510	74544286	-	Usp37	2	74544286
chr1	74506060	74530842	+	Cnot9	1	74506060
chr1	74542889	74565977	+	Plcd4	2	74542889
chr1	74566426	74588028	-	Zfp142	1	74588028
chr1	74588289	74592443	+	Bcs1l	1	74588289
chr1	74593748	74601397	-	Rnf25	1	74601397
chr1	74601455	74636894	+	Stk36	1	74601455
chr1	74661702	74701832	+	Ttll4	1	74661702
chr1	74713535	74737897	+	Cyp27a1	1	74713535
chr1	74738922	74748955	-	Prkag3	1	74748955
chr1	74771892	74785319	+	Wnt6	1	74771892
chr1	74792019	74804176	+	Wnt10a	1	74792019
chr1	74855029	74857732	+	Cdk5r2	1	74855029
chr1	74881509	74885408	-	Fev	1	74885408
chr1	74889934	74893143	-	Cryba2	1	74893143
chr1	74902080	74935599	-	Cfap65	1	74935599
chr1	74945315	74951672	-	Ihh	2	74951672
chr1	74967346	75125226	-	Nhej1	1	75125226
chr1	75125541	75133890	-	Slc23a3	1	75133890
chr1	75135762	75142711	-	Cnppd1	2	75142711
chr1	75142786	75147909	+	Retreg2	2	75142786
chr1	75168646	75171626	+	Zfand2b	2	75168646
chr1	75171640	75180392	-	Abcb6	1	75180392
chr1	75180861	75192010	-	Atg9a	1	75192010
chr1	75192160	75199387	+	Ankzf1	2	75192160
chr1	75198241	75210755	-	Glb1l	1	75210755
chr1	75210829	75215606	+	Stk16	1	75210829
chr1	75214972	75219294	-	Tuba4a	1	75219294
chr1	75220095	75232093	-	A630095N17Rik	2	75232093
chr1	75236423	75245692	+	Dnajb2	2	75236423
chr1	75247041	75264208	-	Ptprn	2	75264208
chr1	75272197	75278415	-	Resp18	1	75278415
chr1	75308565	75317637	-	Dnpep	2	75317637
chr1	75360292	75368579	+	Des	1	75360292
chr1	75375297	75432314	+	Speg	4	75375297
chr1	75435936	75443179	+	Gmppa	1	75435936
chr1	75450510	75474340	+	Asic4	1	75450510
chr1	75474569	75479471	-	Chpf	1	75479471
chr1	75479532	75485693	+	Tmem198	1	75479532
chr1	75485825	75506452	-	Obsl1	2	75506452
chr1	75507077	75510366	+	Inha	2	75507077
chr1	75521529	75537335	+	Stk11ip	1	75521529
chr1	75546266	75559431	+	Slc4a3	3	75546266
chr1	77367185	77515088	-	Epha4	1	77515088
chr1	78101267	78197136	-	Pax3	1	78197136
chr1	78214964	78218270	-	Gm2102	1	78218270
chr1	78310346	78420286	+	Sgpp2	1	78310346
chr1	78417958	78488897	-	Farsb	2	78488897
chr1	78511060	78538173	+	Mogat1	1	78511060
chr1	78657825	78707743	+	Utp14b-Acsl3	3	78657825
chr1	78816911	78820032	+	Kcne4	1	78816911
chr1	79434366	79440026	-	Scg2	1	79440026
chr1	79606876	79671972	-	Ap1s3	1	79671972
chr1	79702262	79761769	-	Wdfy1	2	79761769
chr1	79776018	79781445	+	Mrpl44	1	79776018
chr1	79794321	79858665	-	Serpine2	1	79858665
chr1	80198699	80213944	-	Fam124b	1	80213944
chr1	80264923	80340690	-	Cul3	1	80340690
chr1	80501068	80758553	-	Dock10	2	80758553
chr1	81076950	81341764	+	Nyap2	4	81076950
chr1	82233105	82291439	-	Irs1	1	82291439
chr1	82316579	82445366	+	Rhbdd1	2	82316579
chr1	82450723	82586849	-	Col4a4	1	82586849
chr1	82586921	82722059	+	Col4a3	1	82586921
chr1	82724890	82752390	+	Mff	2	82724890
chr1	82756647	82768461	-	Tm4sf20	1	82768461
chr1	82839460	82901001	+	Agfg1	2	82839460
chr1	83012523	83038448	-	Slc19a3	1	83038448
chr1	83060930	83061921	+	Krtap28-13	1	83060930
chr1	83116766	83119167	+	Ccl20	1	83116766
chr1	83159755	83210574	+	Daw1	2	83159755
chr1	83255442	83408200	-	Sphkap	1	83408200
chr1	84036293	84284645	-	Pid1	1	84284645
chr1	84369839	84696221	-	Dner	1	84696221
chr1	84721189	84839304	-	Trip12	1	84839304
chr1	84839841	84900486	+	Fbxo36	1	84839841
chr1	84906705	84935083	-	Slc16a14	1	84935083
chr1	85088139	85109853	-	A530032D15Rik	1	85109853
chr1	85155201	85309015	-	Gm38510	1	85309015
chr1	85199611	85213772	+	Gm7609	1	85199611
chr1	85246344	85270566	-	C130026I21Rik	1	85270566
chr1	85544815	85552172	+	Gm7592	1	85544815
chr1	85576899	85603891	-	Sp110	2	85603891
chr1	85600703	85645037	+	Sp140	1	85600703
chr1	85649988	85709998	+	Sp100	4	85649988
chr1	85717083	85736606	-	A630001G21Rik	1	85736606
chr1	85793441	85851577	+	Cab39	2	85793441
chr1	85894510	85908698	+	Itm2c	1	85894510
chr1	85939537	85961055	-	Gpr55	1	85961055
chr1	86021945	86029961	+	Spata3	4	86021945
chr1	86045863	86055456	+	2810459M11Rik	1	86045863
chr1	86064619	86139295	+	Psmd1	1	86064619
chr1	86099037	86111980	-	Htr2b	1	86111980
chr1	86154780	86278284	+	Armc9	2	86154780
chr1	86303221	86307305	+	B3gnt7	1	86303221
chr1	86344719	86359455	-	Ncl	1	86359455
chr1	86386242	86389361	-	Nmur1	2	86389361
chr1	86426329	86428049	+	Tex44	1	86426329
chr1	86526557	86530712	+	Ptma	1	86526557
chr1	86543012	86582785	-	Pde6d	1	86582785
chr1	86582921	86606828	+	Cops7b	1	86582921
chr1	86666293	86670573	-	Nppc	1	86670573
chr1	86703804	87050097	+	Dis3l2	1	86703804
chr1	87086690	87089928	-	Alppl2	1	87089928
chr1	87098002	87101606	-	Alpi	1	87101606
chr1	87124954	87128728	+	Akp3	1	87124954
chr1	87147655	87156356	-	Ecel1	2	87156356
chr1	87183314	87188405	+	Prss56	1	87183314
chr1	87190597	87200070	+	Chrnd	1	87190597
chr1	87205811	87211835	+	Chrng	1	87205811
chr1	87213911	87240488	+	Eif4e2	4	87213911
chr1	87264353	87310841	+	Efhd1	1	87264353
chr1	87326998	87450810	+	Gigyf2	1	87326998
chr1	87384577	87394729	-	Kcnj13	1	87394729
chr1	87470201	87475482	+	Snorc	1	87470201
chr1	87476829	87573870	-	Ngef	2	87573870
chr1	87574027	87597845	+	Neu2	3	87574027
chr1	87620312	87720510	+	Inpp5d	1	87620312
chr1	87756011	87792428	+	Atg16l1	1	87756011
chr1	87803680	87845157	+	Sag	1	87803680
chr1	87853287	87944489	+	Dgkd	1	87853287
chr1	87945121	88008551	-	Usp40	1	88008551
chr1	88055411	88220002	+	Ugt1a10	1	88055411
chr1	88070779	88220002	+	Ugt1a9	1	88070779
chr1	88087828	88218998	+	Ugt1a8	1	88087828
chr1	88095001	88220002	+	Ugt1a7c	1	88095001
chr1	88103257	88218998	+	Ugt1a6b	1	88103257
chr1	88134809	88220002	+	Ugt1a6a	1	88134809
chr1	88166012	88220002	+	Ugt1a5	1	88166012
chr1	88200611	88220002	+	Ugt1a2	1	88200611
chr1	88204732	88205748	-	Dnajb3	1	88205748
chr1	88211959	88220002	+	Ugt1a1	1	88211959
chr1	88227020	88262289	+	Mroh2a	1	88227020
chr1	88258856	88277579	-	Hjurp	1	88277579
chr1	88306735	88388851	+	Trpm8	1	88306735
chr1	88407010	88426438	+	Spp2	1	88407010
chr1	88499871	88510066	-	Glrp1	1	88510066
chr1	88698225	88702191	-	Arl4c	1	88702191
chr1	89070415	89155087	+	Sh3bp4	1	89070415
chr1	89454811	89895282	+	Agap1	1	89454811
chr1	89927962	89931176	-	Gbx2	1	89931176
chr1	89952591	90014666	-	Asb18	1	90014666
chr1	90042132	90153436	-	Iqca	2	90153436
chr1	90203980	90215724	+	Ackr3	1	90203980
chr1	90603425	90613341	+	Cops8	1	90603425
chr1	90766860	90843971	-	Col6a3	1	90843971
chr1	90915100	90951142	+	Mlph	1	90915100
chr1	90953108	90954012	+	Prlh	1	90953108
chr1	90958133	90969620	-	Rab17	2	90969620
chr1	90998727	91128944	+	Lrrfip1	3	90998727
chr1	91145103	91170795	+	Rbm44	1	91145103
chr1	91179822	91225196	+	Ramp1	2	91179822
chr1	91250304	91286521	+	Ube2f	2	91250304
chr1	91298338	91321080	+	Scly	1	91298338
chr1	91322075	91348303	+	Espnl	1	91322075
chr1	91351073	91362404	+	Klhl30	1	91351073
chr1	91366430	91374217	+	Erfe	1	91366430
chr1	91373861	91398823	-	Ilkap	2	91398823
chr1	91411483	91414038	-	Hes6	2	91414038
chr1	91415982	91459328	-	Per2	1	91459328
chr1	91494668	91529307	+	Traf3ip1	1	91494668
chr1	91540565	91559590	+	Asb1	2	91540565
chr1	91801461	91848034	+	Twist2	1	91801461
chr1	91928779	92180341	-	Hdac4	1	92180341
chr1	92439708	92473758	-	Ndufa10	1	92473758
chr1	92479681	92480619	-	Olfr1416	1	92480619
chr1	92490818	92491753	-	Olfr1415	1	92491753
chr1	92511048	92518515	-	Olfr1414	1	92518515
chr1	92573125	92574206	+	Olfr1413	1	92573125
chr1	92588332	92589297	+	Olfr1412	1	92588332
chr1	92596521	92597492	+	Olfr1411	1	92596521
chr1	92607839	92608807	+	Olfr1410	1	92607839
chr1	92619881	92621001	+	Olfr12	1	92619881
chr1	92637145	92641985	-	Cops9	1	92641985
chr1	92644218	92648841	-	Otos	1	92648841
chr1	92831645	92860211	+	Gpc1	1	92831645
chr1	92870129	92902906	-	Ankmy1	1	92902906
chr1	92906989	92908620	+	Dusp28	1	92906989
chr1	92910825	92920585	+	Rnpepl1	1	92910825
chr1	92934408	92947948	+	Capn10	1	92934408
chr1	92973119	92986391	+	Gpr35	3	92973119
chr1	93006334	93012269	+	Aqp12	1	93006334
chr1	93015455	93101874	-	Kif1a	2	93101874
chr1	93135240	93145421	+	Agxt	1	93135240
chr1	93151355	93160948	-	Mab21l4	2	93160948
chr1	93168423	93231067	+	Crocc2	1	93168423
chr1	93235897	93296448	+	Sned1	1	93235897
chr1	93301205	93305879	-	Mterf4	1	93305879
chr1	93309437	93342788	-	Pask	1	93342788
chr1	93343628	93367616	+	Ppp1r7	1	93343628
chr1	93373896	93404304	+	Ano7	1	93373896
chr1	93405940	93478917	-	Hdlbp	3	93478917
